country_area,year,other,solar,wind,hydro
Bangladesh,2011,0.03496,0.123639,0.0051,0.872
Bangladesh,2012,0.02462,0.155977,0.0051,0.777
Bangladesh,2013,0.0377,0.194296,0.005081,0.7283787
Bangladesh,2014,0.0452,0.231503,0.005081,0.56645346
Bangladesh,2015,0.02981,0.26592,0.005081,0.89814645
Bangladesh,2016,0.02343,0.219934,0.005081,0.8846326
Bangladesh,2017,0.04343,0.291528,0.005081,1.0295281
Bangladesh,2018,0.03093,0.314983,0.005081,0.8654111
Bangladesh,2019,0.03498,0.37403,0.005081,0.8230912
Bangladesh,2020,0.03511,0.458908,0.005094921,0.7006707
Bangladesh,2021,0.03199,0.612685,0.005081,0.6818673
Bangladesh,2022,0.01169,0.64830434,0.005081,0.77502656
Bangladesh,2023,0.01169,0.92508394,0.01658254,0.6835707
Bangladesh,2024,0.011722027,1.26838,0.097183295,0.9938011
Belarus,1985,0,0,0,0.02
Belarus,1986,0,0,0,0.02
Belarus,1987,0,0,0,0.02
Belarus,1988,0,0,0,0.02
Belarus,1989,0,0,0,0.02
Belarus,1990,0,0,0,0.02
Belarus,1991,0,0,0,0.018
Belarus,1992,0,0,0,0.017
Belarus,1993,0,0,0,0.019
Belarus,1994,0,0,0,0.019
Belarus,1995,0,0,0,0.02
Belarus,1996,0,0,0,0.016
Belarus,1997,0,0,0,0.021
Belarus,1998,0,0,0,0.028
Belarus,1999,0,0,0,0.019
Belarus,2000,0,0,0,0.027
Belarus,2001,0,0,0,0.03
Belarus,2002,0,0,0,0.029
Belarus,2003,0,0,0,0.028
Belarus,2004,0,0,0.001010101,0.033
Belarus,2005,0,0,0.001,0.036
Belarus,2006,0.002,0,0.001,0.035
Belarus,2007,0.014,0,0.001,0.035
Belarus,2008,0.033,0,0.001,0.039
Belarus,2009,0.06,0,0.001,0.045
Belarus,2010,0.084,0,0.001,0.045
Belarus,2011,0.095,0,0.004,0.042
Belarus,2012,0.095,0,0.006,0.072
Belarus,2013,0.082,0.0004,0.008,0.138
Belarus,2014,0.079,0.002,0.009,0.121
Belarus,2015,0.094,0.009,0.039,0.111
Belarus,2016,0.094,0.026,0.073,0.142
Belarus,2017,0.106,0.089,0.097,0.406
Belarus,2018,0.109,0.118,0.099,0.324
Belarus,2019,0.11,0.179,0.166,0.351
Belarus,2020,0.268,0.17,0.185,0.4
Belarus,2021,0.5439,0.1738,0.168,0.371
Belarus,2022,0.5208,0.2087,0.1747112,0.37
Belarus,2023,0.5075,0.1533,0.17174067,0.3
Belarus,2024,0.5088904,0.14937954,0.17221119,0.2690252
Belgium,1965,0,0,0,0.272
Belgium,1966,0,0,0,0.299
Belgium,1967,0,0,0,0.238
Belgium,1968,0,0,0,0.244
Belgium,1969,0,0,0,0.23
Belgium,1970,0,0,0,0.246
Belgium,1971,0,0,0,0.134
Belgium,1972,0,0,0,0.18
Belgium,1973,0.116,0,0,0.171
Belgium,1974,0.108,0,0,0.24
Belgium,1975,0.083,0,0,0.183
Belgium,1976,0.057,0,0,0.109
Belgium,1977,0.247,0,0,0.224
Belgium,1978,0.26,0,0,0.223
Belgium,1979,0.315,0,0,0.234
Belgium,1980,0.3,0,0,0.278
Belgium,1981,0.291,0,0,0.381
Belgium,1982,0.046,0,0,0.333
Belgium,1983,0.022,0,0,0.336
Belgium,1984,0.024,0,0,0.351
Belgium,1985,0.053,0,0,0.287
Belgium,1986,0.119,0,0,0.343
Belgium,1987,0.142,0,0.006,0.429
Belgium,1988,0.18,0,0.008,0.359
Belgium,1989,0.191,0,0.007,0.305
Belgium,1990,0.282,0,0.007,0.266
Belgium,1991,0.299,0,0.008,0.229
Belgium,1992,0.267,0,0.009,0.341
Belgium,1993,0.245,0,0.008,0.254
Belgium,1994,0.245,0,0.009,0.346
Belgium,1995,0.321,0,0.009,0.338
Belgium,1996,0.314,0,0.008,0.239
Belgium,1997,0.275,0,0.008,0.305
Belgium,1998,0.359,0,0.011,0.389
Belgium,1999,0.496,0,0.013,0.341
Belgium,2000,0.568,0,0.016,0.46
Belgium,2001,0.597,0,0.037,0.441
Belgium,2002,0.721,0,0.057,0.36
Belgium,2003,0.857,0,0.088,0.247
Belgium,2004,1.037,0.001,0.142,0.317
Belgium,2005,1.59,0.001,0.227,0.288
Belgium,2006,2.225,0.002,0.366,0.359
Belgium,2007,2.6,0.006,0.491,0.389
Belgium,2008,3.329,0.042,0.637,0.41
Belgium,2009,3.949,0.166,0.996,0.328
Belgium,2010,4.4667,0.5839,1.292,0.312
Belgium,2011,4.6572,1.2123,2.312,0.196
Belgium,2012,5.2573,2.1537,2.7593,0.357
Belgium,2013,5.0424,2.64,3.665,0.38
Belgium,2014,4.4187,2.8864,4.6153,0.2922
Belgium,2015,5.5047,3.0565,5.574,0.3184
Belgium,2016,5.3768,3.0954,5.4195,0.37
Belgium,2017,5.7066,3.308,6.5207,0.2701
Belgium,2018,5.4125,3.9035,7.5741,0.2923
Belgium,2019,5.1654,4.2524,9.7554,0.302
Belgium,2020,5.2625,5.1127,12.8186,0.2669
Belgium,2021,4.703,5.6227,11.9976,0.4181
Belgium,2022,4.9259,6.8788,12.3526,0.2711
Belgium,2023,3.8024,7.82,15.4439,0.4066
Belgium,2024,3.2419496,8.584015,13.167563,0.5289801
Brazil,1965,0,0,0,25.515
Brazil,1966,0,0,0,27.906
Brazil,1967,0,0,0,29.189
Brazil,1968,0,0,0,30.55
Brazil,1969,0,0,0,32.692
Brazil,1970,0.5146915,0,0,39.801
Brazil,1971,0.63339525,0,0,43.199
Brazil,1972,0.7165702,0,0,50.681
Brazil,1973,0.7508004,0,0,57.89
Brazil,1974,0.7851518,0,0,65.679
Brazil,1975,0.86717755,0,0,72.287
Brazil,1976,0.86433774,0,0,82.913
Brazil,1977,1.1168455,0,0,93.48
Brazil,1978,1.3319441,0,0,102.746
Brazil,1979,1.7760195,0,0,116.58
Brazil,1980,1.8055083,0,0,128.907
Brazil,1981,1.8736229,0,0,130.765
Brazil,1982,2.1784744,0,0,141.132
Brazil,1983,2.9844549,0,0,151.475
Brazil,1984,2.8516788,0,0,166.593
Brazil,1985,3.0671256,0,0,178.375
Brazil,1986,3.1939325,0,0,182.419
Brazil,1987,3.5656974,0,0,185.6
Brazil,1988,3.339784,0,0,199.093
Brazil,1989,3.4031622,0,0,204.69
Brazil,1990,3.8590624,0,0,206.708
Brazil,1991,3.9996126,0,0,217.782
Brazil,1992,4.929361,0,0,223.343
Brazil,1993,4.9839373,0,0,235.065
Brazil,1994,5.3882236,0,0,242.7051
Brazil,1995,5.5937405,0,0,253.9051
Brazil,1996,6.75271,0,0.002,265.7358
Brazil,1997,7.378951,0,0.004,278.9725
Brazil,1998,7.505233,0,0.005,291.46918
Brazil,1999,8.376002,0,0.002,293.00003
Brazil,2000,7.855363,0,0.001,304.4033
Brazil,2001,9.022407,0,0.0349,267.876
Brazil,2002,10.270147,0,0.061,286.0922
Brazil,2003,11.939463,0,0.061,305.616
Brazil,2004,12.515056,0,0.061,320.7969
Brazil,2005,13.643077,0,0.0929,337.4568
Brazil,2006,14.845659,0,0.237,348.80545
Brazil,2007,18.063444,0,0.66278183,374.01514
Brazil,2008,19.786257,0,1.183,369.5564
Brazil,2009,22.875872,0,1.238,390.98807
Brazil,2010,31.942375,0,2.176558,403.28983
Brazil,2011,32.62904,0,2.704769,428.33292
Brazil,2012,35.76567,0.001615116,5.05,415.34216
Brazil,2013,40.971848,0.004793593,6.575863,390.992
Brazil,2014,47.07918,0.016081803,12.210252,373.43906
Brazil,2015,49.88032,0.05891741,21.625702,359.7428
Brazil,2016,51.334698,0.08526059,33.488873,380.91095
Brazil,2017,52.912106,0.8318134,42.373257,370.90646
Brazil,2018,54.382233,3.4614348,48.47514,388.97107
Brazil,2019,54.920876,6.654579,55.985622,397.87704
Brazil,2020,58.741848,10.748342,57.050705,396.3812
Brazil,2021,56.011387,16.752281,72.28597,362.81845
Brazil,2022,55.02174,30.126461,81.63157,427.11356
Brazil,2023,57.756065,50.63289,95.80072,425.9961
Brazil,2024,58.235554,71.320244,108.49336,413.21426
Bulgaria,1965,0,0,0,2
Bulgaria,1966,0,0,0,2.01
Bulgaria,1967,0,0,0,2.022
Bulgaria,1968,0,0,0,1.305
Bulgaria,1969,0,0,0,1.839
Bulgaria,1970,0,0,0,2.152
Bulgaria,1971,0,0,0,2.17
Bulgaria,1972,0,0,0,2.095
Bulgaria,1973,0,0,0,2.57
Bulgaria,1974,0,0,0,2.08
Bulgaria,1975,0,0,0,2.453
Bulgaria,1976,0,0,0,2.954
Bulgaria,1977,0,0,0,3.529
Bulgaria,1978,0,0,0,2.909
Bulgaria,1979,0,0,0,3.311
Bulgaria,1980,0,0,0,3.713
Bulgaria,1981,0,0,0,3.618
Bulgaria,1982,0,0,0,3.05
Bulgaria,1983,0,0,0,3.353
Bulgaria,1984,0,0,0,3.26
Bulgaria,1985,0,0,0,2.237
Bulgaria,1986,0,0,0,2.326
Bulgaria,1987,0,0,0,2.537
Bulgaria,1988,0,0,0,2.596
Bulgaria,1989,0,0,0,2.691
Bulgaria,1990,0,0,0,1.63
Bulgaria,1991,0,0,0,2.268
Bulgaria,1992,0,0,0,1.903
Bulgaria,1993,0,0,0,1.787
Bulgaria,1994,0,0,0,1.296
Bulgaria,1995,0,0,0,2.174
Bulgaria,1996,0,0,0,2.888
Bulgaria,1997,0,0,0,2.724
Bulgaria,1998,0,0,0,3.068
Bulgaria,1999,0,0,0,2.732
Bulgaria,2000,0,0,0,2.631
Bulgaria,2001,0,0,0,1.651
Bulgaria,2002,0,0,0,2.116
Bulgaria,2003,0,0,0,2.995
Bulgaria,2004,0,0,0.001,3.138811
Bulgaria,2005,0,0,0.004587,4.297428
Bulgaria,2006,0,0,0.020047,4.212974
Bulgaria,2007,0,0.00006,0.046802,2.829847
Bulgaria,2008,0.015532,0.000167,0.121758,2.79271
Bulgaria,2009,0.007402,0.003267,0.237009,3.431712
Bulgaria,2010,0.035239,0.014865,0.681369,5.031341
Bulgaria,2011,0.055737,0.100862,0.861095,2.871581
Bulgaria,2012,0.065827,0.778696,1.220898,3.177636
Bulgaria,2013,0.111713,1.391987,1.373512,4.036138
Bulgaria,2014,0.200792,1.256651,1.330577,4.601629
Bulgaria,2015,0.270185,1.381661,1.451511,5.654542
Bulgaria,2016,0.353614,1.38799,1.42497,3.879842
Bulgaria,2017,0.395981,1.40297,1.504064,2.828103
Bulgaria,2018,1.572966,1.342788,1.318123,5.146578
Bulgaria,2019,1.820811,1.417286,1.316988,2.929499
Bulgaria,2020,1.699341,1.46872,1.477131,2.820398
Bulgaria,2021,2.588892,1.466598,1.433561,4.819205
Bulgaria,2022,2.243594,2.093838,1.499125,3.803279
Bulgaria,2023,1.874002,3.520709,1.583852,3.080132
Bulgaria,2024,1.721178,5.4212894,1.3770839,2.8774345
CIS (EI),1965,0,0,0,81.434
CIS (EI),1966,0,0,0,91.823
CIS (EI),1967,0,0,0,88.571
CIS (EI),1968,0,0,0,104.04
CIS (EI),1969,0,0,0,115.181
CIS (EI),1970,0,0,0,124.377
CIS (EI),1971,0,0,0,126.099
CIS (EI),1972,0,0,0,122.899
CIS (EI),1973,0,0,0,122.345
CIS (EI),1974,0,0,0,132.03
CIS (EI),1975,0,0,0,125.987
CIS (EI),1976,0,0,0,135.735
CIS (EI),1977,0,0,0,147.014
CIS (EI),1978,0,0,0,169.701
CIS (EI),1979,0,0,0,172.023
CIS (EI),1980,0,0,0,183.938
CIS (EI),1981,0,0,0,186.744
CIS (EI),1982,0,0,0,174.677
CIS (EI),1983,0,0,0,180.362
CIS (EI),1984,0,0,0,202.988
CIS (EI),1985,0,0,0,194.09212
CIS (EI),1986,0,0,0,195.20139
CIS (EI),1987,0,0,0,196.97798
CIS (EI),1988,0,0,0,204.91965
CIS (EI),1989,0,0,0,199.15674
CIS (EI),1990,0.065,0,0,211.2386
CIS (EI),1991,0.065,0,0,211.4583
CIS (EI),1992,0.063,0,0,216.0005
CIS (EI),1993,0.06,0,0,222.579
CIS (EI),1994,0.061,0,0,226.33
CIS (EI),1995,0.059,0,0,220.3152
CIS (EI),1996,0.057,0,0,198.816
CIS (EI),1997,0.057,0,0,197.854
CIS (EI),1998,0.058,0,0,198.338
CIS (EI),1999,0.058,0,0,203.164
CIS (EI),2000,0.0791,0,0.0019,208.4302
CIS (EI),2001,0.1141,0,0.0031,217.30629
CIS (EI),2002,0.1733,0,0.0062,207.3237
CIS (EI),2003,0.3658,0,0.0086,205.71356
CIS (EI),2004,0.4498,0,0.008010101,225.78754
CIS (EI),2005,0.4513,0,0.0078,223.52153
CIS (EI),2006,0.5077,0,0.0088,222.01114
CIS (EI),2007,0.4985,0,0.0105,227.40926
CIS (EI),2008,0.5219,0,0.0081,207.66689
CIS (EI),2009,0.5574,0.000007375,0.0112,218.31866
CIS (EI),2010,0.620914,0.000240125,0.009786,216.83788
CIS (EI),2011,0.652208,0.00182275,0.012539,212.74788
CIS (EI),2012,0.597849,0.006337759,0.018116,213.0366
CIS (EI),2013,0.634027,0.0188439,0.0211217,229.43721
CIS (EI),2014,0.7334,0.17737725,0.1256712,221.1444
CIS (EI),2015,0.681576,0.41103974,0.3290593,215.42581
CIS (EI),2016,0.643359,0.6403929,0.5239033,235.8683
CIS (EI),2017,0.7358222,0.78623927,0.6069637,240.34909
CIS (EI),2018,0.7271844,0.95261437,0.8290751,244.31325
CIS (EI),2019,0.7824661,1.6847017,1.3551434,248.45114
CIS (EI),2020,1.2186058,3.3986995,2.5006814,262.7033
CIS (EI),2021,1.4961333,4.4073343,4.6706047,264.7783
CIS (EI),2022,1.4971987,5.468002,6.912701,248.20709
CIS (EI),2023,1.4855243,6.236691,8.957561,253.3551
CIS (EI),2024,1.4711701,10.931886,10.443423,269.2493
Canada,1965,0,0,0,118.088
Canada,1966,0,0,0,131
Canada,1967,0,0,0,133.924
Canada,1968,0,0,0,136.2
Canada,1969,0,0,0,150.638
Canada,1970,0,0,0,158.137
Canada,1971,0,0,0,162.461
Canada,1972,0,0,0,181.639
Canada,1973,0,0,0,194.654
Canada,1974,0,0,0,210.667
Canada,1975,0,0,0,202.47
Canada,1976,0.707,0,0,212.689
Canada,1977,1.069,0,0,220.147
Canada,1978,1.132,0,0,235.254
Canada,1979,1.345,0,0,244.121
Canada,1980,1.3,0,0,251.148
Canada,1981,1.898,0,0,266.015
Canada,1982,2.139,0,0,257.795
Canada,1983,2.085,0,0,265.952
Canada,1984,2.337,0,0,286.123
Canada,1985,1.677,0,0.001,303.645
Canada,1986,1.865,0,0.001,310.635
Canada,1987,2.312,0,0.001,316.206
Canada,1988,2.485,0,0.001,307.435
Canada,1989,3.477,0,0.001,290.44974
Canada,1990,3.954,0,0.001919192,295.68332
Canada,1991,3.984,0,0.001919192,307.276
Canada,1992,4.465,0.002052632,0.059,315.17465
Canada,1993,4.817,0.002052632,0.059,322.2139
Canada,1994,5.733,0.002052632,0.059,327.8556
Canada,1995,7.137866,0.003842105,0.059,334.05972
Canada,1996,7.528515,0.005894737,0.062,354.59207
Canada,1997,8.16822,0.006947368,0.062,348.67963
Canada,1998,8.987254,0.010105263,0.062,330.86993
Canada,1999,8.943149,0.013263158,0.162,345.0008
Canada,2000,8.917043,0.016421054,0.264,356.76007
Canada,2001,9.67215,0.019578947,0.329,331.52103
Canada,2002,10.046104,0.022736842,0.405,349.27463
Canada,2003,9.4172945,0.022789475,0.69,336.13937
Canada,2004,9.804526,0.014263158,0.945,338.39835
Canada,2005,9.155414,0.017,1.5674546,361.95575
Canada,2006,8.938046,0.021,2.4730656,352.8873
Canada,2007,8.991077,0.026,3.0072787,367.62146
Canada,2008,7.978966,0.035,3.7885141,377.48773
Canada,2009,8.942057,0.109,6.6416516,368.6874
Canada,2010,10.297558,0.25555557,8.724192,351.3848
Canada,2011,10.213784,0.5717152,10.188574,375.72372
Canada,2012,10.913819,0.88080704,11.311488,380.26715
Canada,2013,11.03561,1.4989899,11.145443,391.78888
Canada,2014,9.795245,2.120201,12.81707,382.50137
Canada,2015,9.987179,2.8949516,26.96639,382.19327
Canada,2016,11.359523,3.0050516,30.933117,385.43243
Canada,2017,11.145218,3.3090918,31.513615,394.58737
Canada,2018,10.541605,3.4919193,33.47136,385.89395
Canada,2019,10.307284,3.7525241,32.875572,381.77032
Canada,2020,10.405078,4.071718,35.76448,386.54474
Canada,2021,10.54888,5.1141415,37.29677,382.4294
Canada,2022,9.51923,5.737375,39.47773,397.72525
Canada,2023,9.801047,8.3973875,40.51046,360.73584
Canada,2024,9.831747,9.416499,46.82984,343.1973
Central America (EI),1965,0,0,0,1.356
Central America (EI),1966,0,0,0,1.493
Central America (EI),1967,0,0,0,1.686
Central America (EI),1968,0,0,0,1.865
Central America (EI),1969,0,0,0,2.065
Central America (EI),1970,0,0,0,2.3407
Central America (EI),1971,0.107,0,0,2.3249
Central America (EI),1972,0.141,0,0,2.4749
Central America (EI),1973,0.117,0,0,2.6368
Central America (EI),1974,0.156,0,0,2.9355
Central America (EI),1975,0.338,0,0,2.7535
Central America (EI),1976,0.724,0,0,2.9213
Central America (EI),1977,0.699,0,0,2.9274
Central America (EI),1978,0.752,0,0,3.9839
Central America (EI),1979,0.642,0,0,4.8552
Central America (EI),1980,0.68210524,0,0,5.5565
Central America (EI),1981,1.1091052,0,0,5.7702
Central America (EI),1982,1.1981052,0,0,5.5823
Central America (EI),1983,1.0261053,0,0,6.1957
Central America (EI),1984,1.2371053,0,0,6.9695
Central America (EI),1985,0.93699,0,0,7.97932
Central America (EI),1986,0.86075,0,0,9.32351
Central America (EI),1987,0.910516,0,0,9.683975
Central America (EI),1988,0.883962,0,0,10.314301
Central America (EI),1989,1.171867,0,0,11.134195
Central America (EI),1990,1.2207556,0,0,11.642524
Central America (EI),1991,1.3350639,0,0,11.327269
Central America (EI),1992,1.8216531,0,0,10.786794
Central America (EI),1993,1.72201,0,0,12.02355
Central America (EI),1994,1.6930572,0,0,11.615682
Central America (EI),1995,1.7508389,0,0,11.462188
Central America (EI),1996,1.7394253,0,0.022590363,13.225812
Central America (EI),1997,1.8508323,0,0.07571247,12.765684
Central America (EI),1998,1.6143209,0,0.06420843,12.849074
Central America (EI),1999,2.4137015,0,0.09965608,14.995346
Central America (EI),2000,2.8056178,0,0.17497908,15.36546
Central America (EI),2001,3.053275,0,0.1794242,13.711556
Central America (EI),2002,3.326333,0,0.25431436,14.461675
Central America (EI),2003,3.5462368,0,0.23022385,15.09187
Central America (EI),2004,3.7201746,0,0.25543404,16.035534
Central America (EI),2005,4.018037,0.000544388,0.20231311,17.165888
Central America (EI),2006,4.3257513,0.000647665,0.27216262,17.985403
Central America (EI),2007,4.7871113,0.000657647,0.2403967,17.931458
Central America (EI),2008,4.950512,0.00066069,0.1980772,20.063591
Central America (EI),2009,5.332244,0.00073434,0.42138657,18.846294
Central America (EI),2010,5.8775225,0.001016093,0.5218728,21.29564
Central America (EI),2011,6.0416555,0.002763066,0.7414571,20.971743
Central America (EI),2012,6.7914624,0.003699224,1.1307395,22.436157
Central America (EI),2013,7.3476653,0.008117929,1.358014,21.882591
Central America (EI),2014,7.7964163,0.027093828,2.09536,21.564657
Central America (EI),2015,8.007268,0.6193744,3.135376,22.508923
Central America (EI),2016,8.675935,1.2095444,3.2997935,22.77873
Central America (EI),2017,8.383115,1.502031,3.2116377,27.113485
Central America (EI),2018,8.987174,1.8502003,4.437374,26.841684
Central America (EI),2019,10.161045,2.2799227,4.4012604,21.584106
Central America (EI),2020,9.881375,2.6554115,3.6292615,26.934862
Central America (EI),2021,10.196074,3.1221504,3.9908788,29.845736
Central America (EI),2022,9.7545805,3.169172,3.6460645,31.432276
Central America (EI),2023,9.917536,3.5487719,4.2997856,25.3933
Central America (EI),2024,9.754739,3.8928332,3.546999,28.640312
Chile,1965,0,0,0,3.954
Chile,1966,0,0,0,4.168
Chile,1967,0,0,0,4.255
Chile,1968,0,0,0,3.565
Chile,1969,0,0,0,4.024
Chile,1970,0,0,0,4.307
Chile,1971,0.066,0,0,4.809
Chile,1972,0.057,0,0,5.73
Chile,1973,0.051,0,0,5.595
Chile,1974,0.046,0,0,6.364
Chile,1975,0.051,0,0,6.388
Chile,1976,0.073,0,0,6.599
Chile,1977,0.08,0,0,6.969
Chile,1978,0.091,0,0,7.251
Chile,1979,0.094,0,0,7.448
Chile,1980,0.105,0,0,7.871
Chile,1981,0.11,0,0,8.15
Chile,1982,0.137,0,0,8.914
Chile,1983,0.208,0,0,9.613
Chile,1984,0.201,0,0,9.975
Chile,1985,0.195,0,0,11.07
Chile,1986,0.28,0,0,11.83
Chile,1987,0.271,0,0,12.823
Chile,1988,0.327,0,0,12.558
Chile,1989,0.321,0,0,10.543
Chile,1990,0.963,0,0,8.941428
Chile,1991,1.033,0,0,13.135654
Chile,1992,1.743,0,0,16.74015
Chile,1993,1.75,0,0,17.217321
Chile,1994,1.786,0,0,16.985472
Chile,1995,1.879,0,0,18.413738
Chile,1996,1.738,0,0,16.873468
Chile,1997,1.743,0,0,18.943148
Chile,1998,1.161,0,0,15.937255
Chile,1999,1.45,0,0,13.577
Chile,2000,1.375,0,0,19.081
Chile,2001,1.683,0,0.007,21.68
Chile,2002,1.781,0,0.007,23.187
Chile,2003,1.695,0,0.007,22.603
Chile,2004,2.031,0,0.005,20.969337
Chile,2005,1.79,0,0.007,25.5755
Chile,2006,1.431,0,0.007,28.21505
Chile,2007,2.696,0,0.0112,22.33486
Chile,2008,3.5882213,0,0.03812314,24.266146
Chile,2009,3.391682,0,0.07901422,25.17931
Chile,2010,3.4124773,0,0.325326,21.759474
Chile,2011,4.314426,0,0.33759564,20.510006
Chile,2012,5.9831734,0.00034039,0.40838745,20.162024
Chile,2013,6.896006,0.00675656,0.5450756,19.907211
Chile,2014,4.989873,0.458713,1.4431201,23.045078
Chile,2015,5.5661297,1.3601003,2.114648,23.621508
Chile,2016,6.722216,2.5502636,2.4518394,19.690727
Chile,2017,7.4493103,3.8959484,3.6255593,21.325731
Chile,2018,9.157252,5.118721,3.5878947,23.36677
Chile,2019,7.931265,6.300226,4.895221,21.440327
Chile,2020,7.151853,7.6148434,5.6023026,21.720932
Chile,2021,6.57354,10.750199,7.628098,18.072273
Chile,2022,6.0717387,15.713686,8.89331,20.387756
Chile,2023,7.5315537,18.437656,9.390953,23.385221
Chile,2024,7.628073,20.655298,10.509565,26.483824
China,1965,0,0,0,22.097
China,1966,0,0,0,22.485907
China,1967,0,0,0,19.383488
China,1968,0,0,0,22.870396
China,1969,0,0,0,23.259302
China,1970,0,0,0,24.037117
China,1971,0,0,0,29.075233
China,1972,0,0,0,32.951046
China,1973,0,0,0,36.82686
China,1974,0,0,0,41.674942
China,1975,0,0,0,43.610638
China,1976,0,0,0,44.194
China,1977,0,0,0,46.134117
China,1978,0,0,0,43.22615
China,1979,0,0,0,48.555946
China,1980,0,0,0,58.221176
China,1981,0,0,0,65.51318
China,1982,0,0,0,74.41386
China,1983,0,0,0,86.41695
China,1984,0,0,0,86.8147
China,1985,0,0,0,92.38756
China,1986,0,0,0,94.548645
China,1987,0,0,0,100.02428
China,1988,0,0,0,109.16802
China,1989,0,0,0,118.40898
China,1990,0.064,0.002,0.002020202,126.74397
China,1991,0.064,0.002,0.009090909,124.68895
China,1992,0.113,0.003,0.13131313,130.68608
China,1993,0.117,0.004,0.21212122,151.84616
China,1994,0.46,0.005,0.3838384,167.42897
China,1995,3.014,0.007,0.61616164,190.58
China,1996,1.533,0.009,0.093939394,187.97
China,1997,2.722,0.011,0.1979798,195.98
China,1998,2.48,0.014,0.35555556,198.89
China,1999,2.52,0.017,0.47373736,196.58
China,2000,2.537,0.022,0.589899,222.41
China,2001,2.554,0.031,0.7191919,277.43
China,2002,2.546,0.048,0.83737373,287.97
China,2003,2.536,0.064,0.9969697,283.68
China,2004,2.528,0.076,1.2777778,353.544
China,2005,5.322,0.084,1.9460607,397.017
China,2006,7.133,0.095,3.7118182,435.786
China,2007,9.863,0.114,5.479293,485.264
China,2008,14.866,0.152,13.1,636.96
China,2009,20.85932,0.279,27.614998,615.644
China,2010,24.90023,0.701,49.39962,711.3831
China,2011,27.632,2.61,74.1,688.045
China,2012,30.133,3.5945098,103.049904,862.7941
China,2013,37.133,8.373886,138.26413,909.61224
China,2014,46.26822,23.51216,159.7627,1059.6917
China,2015,54.07029,39.48057,185.59145,1114.5154
China,2016,62.134766,66.52795,240.8605,1153.2675
China,2017,79.59891,117.8,304.6,1165.065
China,2018,93.7957,176.9,365.8,1198.887
China,2019,112.7957,224,405.3,1272.538
China,2020,135.69624,261.1,466.5,1321.709
China,2021,165.9957,327,655.8,1300
China,2022,182.5957,427.27,762.67,1298.1221
China,2023,198.1957,584.15,885.87,1225.9955
China,2024,208.49623,839.04,997.04,1354.2543
Colombia,1965,0,0,0,3.5439494
Colombia,1966,0,0,0,3.9372194
Colombia,1967,0,0,0,4.3892536
Colombia,1968,0,0,0,4.8910117
Colombia,1969,0,0,0,5.4379735
Colombia,1970,0,0,0,6.05274
Colombia,1971,0,0,0,6.4234085
Colombia,1972,0,0,0,7.115021
Colombia,1973,0,0,0,7.7433486
Colombia,1974,0,0,0,8.7920685
Colombia,1975,0.189,0,0,9.7323
Colombia,1976,0.202,0,0,10.22642
Colombia,1977,0.192,0,0,10.451812
Colombia,1978,0.206,0,0,12.07144
Colombia,1979,0.216,0,0,13.2593
Colombia,1980,0.227,0,0,14.44702
Colombia,1981,0.212,0,0,14.26534
Colombia,1982,0.231,0,0,15.238536
Colombia,1983,0.234,0,0,15.365776
