country_area,year,renewable_share
Other Caribbean (EI),1965,4.5807047
Other Caribbean (EI),1966,4.560584
Other Caribbean (EI),1967,4.3487654
Other Caribbean (EI),1968,4.3375974
Other Caribbean (EI),1969,4.3230243
Other Caribbean (EI),1970,3.9008803
Other Caribbean (EI),1971,5.3356953
Other Caribbean (EI),1972,5.0097017
Other Caribbean (EI),1973,4.6403656
Other Caribbean (EI),1974,4.7436447
Other Caribbean (EI),1975,4.7005177
Other Caribbean (EI),1976,5.10718
Other Caribbean (EI),1977,4.9758034
Other Caribbean (EI),1978,5.138668
Other Caribbean (EI),1979,5.2430887
Other Caribbean (EI),1980,5.2510686
Other Caribbean (EI),1981,5.3319235
Other Caribbean (EI),1982,5.837195
Other Caribbean (EI),1983,6.373258
Other Caribbean (EI),1984,6.1263385
Other Caribbean (EI),1985,6.677817
Other Caribbean (EI),1986,7.030707
Other Caribbean (EI),1987,6.98269
Other Caribbean (EI),1988,7.322312
Other Caribbean (EI),1989,6.2087827
Other Caribbean (EI),1990,6.542172
Other Caribbean (EI),1991,6.551912
Other Caribbean (EI),1992,6.082686
Other Caribbean (EI),1993,5.2651143
Other Caribbean (EI),1994,4.5061874
Other Caribbean (EI),1995,4.6523705
Other Caribbean (EI),1996,4.8453765
Other Caribbean (EI),1997,4.4612274
Other Caribbean (EI),1998,4.613256
Other Caribbean (EI),1999,5.257437
Other Caribbean (EI),2000,4.001528
Other Caribbean (EI),2001,3.530831
Other Caribbean (EI),2002,3.5288236
Other Caribbean (EI),2003,3.6027486
Other Caribbean (EI),2004,3.6581624
Other Caribbean (EI),2005,3.5024347
Other Caribbean (EI),2006,2.885693
Other Caribbean (EI),2007,2.4029057
Other Caribbean (EI),2008,2.4507418
Other Caribbean (EI),2009,2.6811287
Other Caribbean (EI),2010,2.6131244
Other Caribbean (EI),2011,2.7976193
Other Caribbean (EI),2012,3.2246594
Other Caribbean (EI),2013,3.731426
Other Caribbean (EI),2014,3.2336872
Other Caribbean (EI),2015,3.035669
Other Caribbean (EI),2016,3.2915246
Other Caribbean (EI),2017,3.9995542
Other Caribbean (EI),2018,3.8745553
Other Caribbean (EI),2019,4.0755734
Other Caribbean (EI),2020,4.9052973
Other Caribbean (EI),2021,5.2225604
Other Caribbean (EI),2022,5.2935014
Other Caribbean (EI),2023,5.2600546
Other Caribbean (EI),2024,5.3985224
Other Europe (EI),1965,14.250878
Other Europe (EI),1966,14.905753
Other Europe (EI),1967,15.878089
Other Europe (EI),1968,15.924237
Other Europe (EI),1969,18.53868
Other Europe (EI),1970,16.85445
Other Europe (EI),1971,15.472763
Other Europe (EI),1972,17.130358
Other Europe (EI),1973,15.16423
Other Europe (EI),1974,17.114912
Other Europe (EI),1975,16.167501
Other Europe (EI),1976,16.279022
Other Europe (EI),1977,17.931019
Other Europe (EI),1978,17.12095
Other Europe (EI),1979,16.73604
Other Europe (EI),1980,18.495203
Other Europe (EI),1981,16.766706
Other Europe (EI),1982,15.147076
Other Europe (EI),1983,13.201988
Other Europe (EI),1984,14.482118
Other Europe (EI),1985,12.972046
Other Europe (EI),1986,14.062356
Other Europe (EI),1987,14.307608
Other Europe (EI),1988,13.88552
Other Europe (EI),1989,13.174505
Other Europe (EI),1990,12.164698
Other Europe (EI),1991,16.887705
Other Europe (EI),1992,16.692806
Other Europe (EI),1993,17.705399
Other Europe (EI),1994,23.32954
Other Europe (EI),1995,22.854973
Other Europe (EI),1996,26.099127
Other Europe (EI),1997,21.991344
Other Europe (EI),1998,21.844727
Other Europe (EI),1999,25.51235
Other Europe (EI),2000,21.492771
Other Europe (EI),2001,19.85163
Other Europe (EI),2002,18.767239
Other Europe (EI),2003,17.581196
Other Europe (EI),2004,18.667006
Other Europe (EI),2005,19.196253
Other Europe (EI),2006,17.405876
Other Europe (EI),2007,14.946459
Other Europe (EI),2008,15.912159
Other Europe (EI),2009,18.10724
Other Europe (EI),2010,21.649797
Other Europe (EI),2011,14.566305
Other Europe (EI),2012,15.867579
Other Europe (EI),2013,19.269642
Other Europe (EI),2014,19.029531
Other Europe (EI),2015,17.63282
Other Europe (EI),2016,18.288961
Other Europe (EI),2017,14.822803
Other Europe (EI),2018,19.158827
Other Europe (EI),2019,16.84828
Other Europe (EI),2020,16.167831
Other Europe (EI),2021,20.256838
Other Europe (EI),2022,17.247856
Other Europe (EI),2023,20.781542
Other Europe (EI),2024,19.345661
Other Middle East (EI),1965,2.5463798
Other Middle East (EI),1966,2.6958604
Other Middle East (EI),1967,3.1867833
Other Middle East (EI),1968,3.2910619
Other Middle East (EI),1969,3.6891603
Other Middle East (EI),1970,3.247623
Other Middle East (EI),1971,2.9036753
Other Middle East (EI),1972,2.8570797
Other Middle East (EI),1973,1.4004076
Other Middle East (EI),1974,2.896774
Other Middle East (EI),1975,3.6506314
Other Middle East (EI),1976,4.327425
Other Middle East (EI),1977,4.9544344
Other Middle East (EI),1978,5.101495
Other Middle East (EI),1979,4.9671006
Other Middle East (EI),1980,5.233895
Other Middle East (EI),1981,5.1099296
Other Middle East (EI),1982,4.5027657
Other Middle East (EI),1983,3.917385
Other Middle East (EI),1984,4.222229
Other Middle East (EI),1985,4.026196
Other Middle East (EI),1986,3.4553034
Other Middle East (EI),1987,3.3803258
Other Middle East (EI),1988,3.2234914
Other Middle East (EI),1989,3.0223393
Other Middle East (EI),1990,2.7986238
Other Middle East (EI),1991,2.6398585
Other Middle East (EI),1992,2.6309066
Other Middle East (EI),1993,2.510655
Other Middle East (EI),1994,2.4370441
Other Middle East (EI),1995,2.1904607
Other Middle East (EI),1996,2.2524586
Other Middle East (EI),1997,2.103236
Other Middle East (EI),1998,2.0179482
Other Middle East (EI),1999,1.7411249
Other Middle East (EI),2000,2.090149
Other Middle East (EI),2001,2.0663195
Other Middle East (EI),2002,2.2099485
Other Middle East (EI),2003,2.0504467
Other Middle East (EI),2004,2.5798419
Other Middle East (EI),2005,1.9680345
Other Middle East (EI),2006,1.9832371
Other Middle East (EI),2007,1.6986514
Other Middle East (EI),2008,1.2751585
Other Middle East (EI),2009,0.9685436
Other Middle East (EI),2010,1.3151758
Other Middle East (EI),2011,1.6273956
Other Middle East (EI),2012,1.883945
Other Middle East (EI),2013,1.834724
Other Middle East (EI),2014,1.1043694
Other Middle East (EI),2015,0.5717883
Other Middle East (EI),2016,1.138063
Other Middle East (EI),2017,1.2567892
Other Middle East (EI),2018,1.6992116
Other Middle East (EI),2019,2.4356377
Other Middle East (EI),2020,3.0507946
Other Middle East (EI),2021,3.5015419
Other Middle East (EI),2022,4.221304
Other Middle East (EI),2023,4.5270085
Other Middle East (EI),2024,4.903802
Other Northern Africa (EI),1965,0.5320977
Other Northern Africa (EI),1966,0.32254654
Other Northern Africa (EI),1967,0.41861168
Other Northern Africa (EI),1968,0.3361901
Other Northern Africa (EI),1969,0.37305635
Other Northern Africa (EI),1970,0.34685263
Other Northern Africa (EI),1971,0.4757951
Other Northern Africa (EI),1972,0.40327615
Other Northern Africa (EI),1973,0.40836433
Other Northern Africa (EI),1974,0.116913326
Other Northern Africa (EI),1975,0.14817815
Other Northern Africa (EI),1976,0.21412824
Other Northern Africa (EI),1977,0.10662787
Other Northern Africa (EI),1978,0.089199275
Other Northern Africa (EI),1979,0.09739372
Other Northern Africa (EI),1980,0.05305044
Other Northern Africa (EI),1981,0.06254548
Other Northern Africa (EI),1982,0.083122164
Other Northern Africa (EI),1983,0.059533656
Other Northern Africa (EI),1984,0.1355039
Other Northern Africa (EI),1985,0.19555965
Other Northern Africa (EI),1986,0.09114232
Other Northern Africa (EI),1987,0.17881022
Other Northern Africa (EI),1988,0.073197864
Other Northern Africa (EI),1989,0.049136966
Other Northern Africa (EI),1990,0.06522384
Other Northern Africa (EI),1991,0.15621547
Other Northern Africa (EI),1992,0.09762901
Other Northern Africa (EI),1993,0.09058793
Other Northern Africa (EI),1994,0.05184398
Other Northern Africa (EI),1995,0.047923993
Other Northern Africa (EI),1996,0.080364056
Other Northern Africa (EI),1997,0.050759964
Other Northern Africa (EI),1998,0.08085126
Other Northern Africa (EI),1999,0.100792035
Other Northern Africa (EI),2000,0.09043103
Other Northern Africa (EI),2001,0.07885866
Other Northern Africa (EI),2002,0.095190845
Other Northern Africa (EI),2003,0.19358131
Other Northern Africa (EI),2004,0.17703328
Other Northern Africa (EI),2005,0.16402641
Other Northern Africa (EI),2006,0.1132607
Other Northern Africa (EI),2007,0.08317253
Other Northern Africa (EI),2008,0.06768482
Other Northern Africa (EI),2009,0.14055935
Other Northern Africa (EI),2010,0.1462228
Other Northern Africa (EI),2011,0.17677447
Other Northern Africa (EI),2012,0.27315995
Other Northern Africa (EI),2013,0.34765056
Other Northern Africa (EI),2014,0.48322013
Other Northern Africa (EI),2015,0.5014605
Other Northern Africa (EI),2016,0.5226844
Other Northern Africa (EI),2017,0.44476175
Other Northern Africa (EI),2018,0.46815777
Other Northern Africa (EI),2019,0.5775295
Other Northern Africa (EI),2020,0.67234546
Other Northern Africa (EI),2021,0.44433054
Other Northern Africa (EI),2022,0.41771358
Other Northern Africa (EI),2023,0.50445056
Other Northern Africa (EI),2024,0.5769965
Other South America (EI),1965,7.4670415
Other South America (EI),1966,14.753763
Other South America (EI),1967,14.886104
Other South America (EI),1968,15.392751
Other South America (EI),1969,14.99592
Other South America (EI),1970,16.687265
Other South America (EI),1971,19.193554
Other South America (EI),1972,16.814156
Other South America (EI),1973,18.505566
Other South America (EI),1974,18.836203
Other South America (EI),1975,17.007778
Other South America (EI),1976,15.934411
Other South America (EI),1977,16.818935
Other South America (EI),1978,15.3851
Other South America (EI),1979,14.623088
Other South America (EI),1980,21.118902
Other South America (EI),1981,18.696321
Other South America (EI),1982,21.012625
Other South America (EI),1983,26.924568
Other South America (EI),1984,28.966051
Other South America (EI),1985,35.858402
Other South America (EI),1986,50.99433
Other South America (EI),1987,56.990265
Other South America (EI),1988,55.73072
Other South America (EI),1989,58.39709
Other South America (EI),1990,63.048435
Other South America (EI),1991,62.653244
Other South America (EI),1992,61.062386
Other South America (EI),1993,62.408398
Other South America (EI),1994,63.91672
Other South America (EI),1995,63.28361
Other South America (EI),1996,63.5248
Other South America (EI),1997,66.484825
Other South America (EI),1998,66.79848
Other South America (EI),1999,63.855385
Other South America (EI),2000,67.49334
Other South America (EI),2001,66.48224
Other South America (EI),2002,67.4665
Other South America (EI),2003,67.07329
Other South America (EI),2004,64.14746
Other South America (EI),2005,63.47931
Other South America (EI),2006,62.546917
Other South America (EI),2007,62.076687
Other South America (EI),2008,58.878845
Other South America (EI),2009,58.055477
Other South America (EI),2010,58.64916
Other South America (EI),2011,57.043533
Other South America (EI),2012,57.10272
Other South America (EI),2013,57.371895
Other South America (EI),2014,55.91478
Other South America (EI),2015,55.988445
Other South America (EI),2016,57.234566
Other South America (EI),2017,55.505466
Other South America (EI),2018,54.581852
Other South America (EI),2019,51.78088
Other South America (EI),2020,52.38367
Other South America (EI),2021,47.347744
Other South America (EI),2022,47.809074
Other South America (EI),2023,49.228844
Other South America (EI),2024,44.72206
Other Southern Africa (EI),1965,5.0461097
Other Southern Africa (EI),1966,3.9192245
Other Southern Africa (EI),1967,4.8121037
Other Southern Africa (EI),1968,5.470497
Other Southern Africa (EI),1969,8.393258
Other Southern Africa (EI),1970,12.216096
Other Southern Africa (EI),1971,11.606992
Other Southern Africa (EI),1972,12.906331
Other Southern Africa (EI),1973,12.1142435
Other Southern Africa (EI),1974,10.455228
Other Southern Africa (EI),1975,8.440104
Other Southern Africa (EI),1976,8.701258
Other Southern Africa (EI),1977,6.824865
Other Southern Africa (EI),1978,40.165806
Other Southern Africa (EI),1979,37.665043
Other Southern Africa (EI),1980,36.84304
Other Southern Africa (EI),1981,36.639805
Other Southern Africa (EI),1982,35.412983
Other Southern Africa (EI),1983,36.825844
Other Southern Africa (EI),1984,37.314575
Other Southern Africa (EI),1985,35.960762
Other Southern Africa (EI),1986,32.876823
Other Southern Africa (EI),1987,32.85446
Other Southern Africa (EI),1988,30.47491
Other Southern Africa (EI),1989,28.287062
Other Southern Africa (EI),1990,14.928985
Other Southern Africa (EI),1991,16.66118
Other Southern Africa (EI),1992,14.06305
Other Southern Africa (EI),1993,13.224851
Other Southern Africa (EI),1994,10.078714
Other Southern Africa (EI),1995,13.945117
Other Southern Africa (EI),1996,12.099045
Other Southern Africa (EI),1997,9.495154
Other Southern Africa (EI),1998,11.737691
Other Southern Africa (EI),1999,15.377002
Other Southern Africa (EI),2000,15.966817
Other Southern Africa (EI),2001,14.6389475
Other Southern Africa (EI),2002,16.050322
Other Southern Africa (EI),2003,15.649655
Other Southern Africa (EI),2004,14.868441
Other Southern Africa (EI),2005,16.3806
Other Southern Africa (EI),2006,15.857796
Other Southern Africa (EI),2007,15.694639
Other Southern Africa (EI),2008,13.886902
Other Southern Africa (EI),2009,13.903297
Other Southern Africa (EI),2010,15.36085
Other Southern Africa (EI),2011,15.282766
Other Southern Africa (EI),2012,14.583348
Other Southern Africa (EI),2013,12.797155
Other Southern Africa (EI),2014,12.808484
Other Southern Africa (EI),2015,12.255636
Other Southern Africa (EI),2016,10.812713
Other Southern Africa (EI),2017,11.823923
Other Southern Africa (EI),2018,10.034603
Other Southern Africa (EI),2019,10.196627
Other Southern Africa (EI),2020,14.282579
Other Southern Africa (EI),2021,11.563332
Other Southern Africa (EI),2022,10.8206625
Other Southern Africa (EI),2023,13.385466
Other Southern Africa (EI),2024,15.234232
Pakistan,1965,7.455903
Pakistan,1966,7.400173
Pakistan,1967,7.923711
Pakistan,1968,8.391871
Pakistan,1969,8.814149
Pakistan,1970,7.9221582
Pakistan,1971,10.942428
Pakistan,1972,12.5531645
Pakistan,1973,12.3958435
Pakistan,1974,11.496492
Pakistan,1975,12.610087
Pakistan,1976,13.48912
Pakistan,1977,14.816371
Pakistan,1978,17.20296
Pakistan,1979,17.0593
Pakistan,1980,16.119534
Pakistan,1981,15.65204
Pakistan,1982,15.97318
Pakistan,1983,17.322245
Pakistan,1984,16.962193
Pakistan,1985,16.76395
Pakistan,1986,15.108135
Pakistan,1987,17.736729
Pakistan,1988,17.499125
Pakistan,1989,16.75955
Pakistan,1990,15.693691
Pakistan,1991,15.850943
Pakistan,1992,16.46807
Pakistan,1993,16.362276
Pakistan,1994,15.511971
Pakistan,1995,15.540952
Pakistan,1996,15.90927
Pakistan,1997,12.21315
Pakistan,1998,14.897761
Pakistan,1999,12.7133875
Pakistan,2000,10.7534075
Pakistan,2001,10.829427
Pakistan,2002,11.550942
Pakistan,2003,12.78366
Pakistan,2004,12.11492
Pakistan,2005,12.979694
Pakistan,2006,11.9955
Pakistan,2007,11.83975
Pakistan,2008,10.10512
Pakistan,2009,10.193737
Pakistan,2010,10.435932
Pakistan,2011,10.6061125
Pakistan,2012,3.988789
Pakistan,2013,10.559191
Pakistan,2014,10.733071
Pakistan,2015,10.407177
Pakistan,2016,10.285707
Pakistan,2017,8.975143
Pakistan,2018,8.879482
Pakistan,2019,10.438256
Pakistan,2020,11.468369
Pakistan,2021,9.927477
Pakistan,2022,10.570694
Pakistan,2023,12.265969
Pakistan,2024,12.506971
Peru,1965,13.370315
Peru,1966,11.784229
Peru,1967,12.979276
Peru,1968,13.683276
Peru,1969,14.797035
Peru,1970,13.697896
Peru,1971,16.812222
Peru,1972,19.406534
Peru,1973,18.34715
Peru,1974,17.470516
Peru,1975,17.284433
Peru,1976,17.841232
Peru,1977,18.370968
Peru,1978,18.81343
Peru,1979,19.401644
Peru,1980,18.693136
Peru,1981,20.246222
Peru,1982,21.325968
Peru,1983,23.572336
Peru,1984,23.96569
Peru,1985,26.356228
Peru,1986,26.15755
Peru,1987,25.819523
Peru,1988,25.476122
Peru,1989,27.945173
Peru,1990,28.065334
Peru,1991,31.069921
Peru,1992,26.89661
Peru,1993,29.879095
Peru,1994,29.688486
Peru,1995,27.773472
Peru,1996,27.724432
Peru,1997,28.091204
Peru,1998,28.376726
Peru,1999,29.158125
Peru,2000,31.45016
Peru,2001,34.392075
Peru,2002,34.293224
Peru,2003,35.518898
Peru,2004,31.151722
Peru,2005,30.82667
Peru,2006,33.532017
Peru,2007,30.645456
Peru,2008,27.606207
Peru,2009,28.469381
Peru,2010,25.51332
Peru,2011,24.656002
Peru,2012,24.827293
Peru,2013,24.990833
Peru,2014,24.771715
Peru,2015,24.890127
Peru,2016,23.559713
Peru,2017,27.62361
Peru,2018,28.24695
Peru,2019,28.051004
Peru,2020,31.11316
Peru,2021,28.608381
Peru,2022,26.155003
Peru,2023,25.562147
Peru,2024,26.65619
Philippines,1965,6.919536
Philippines,1966,6.1502757
Philippines,1967,6.2532554
Philippines,1968,5.469935
Philippines,1969,5.3571324
Philippines,1970,6.0640106
Philippines,1971,5.2098613
Philippines,1972,5.611908
Philippines,1973,5.419902
Philippines,1974,5.016083
Philippines,1975,5.1068697
Philippines,1976,6.0552344
Philippines,1977,4.2660775
Philippines,1978,5.4247355
Philippines,1979,6.6326084
Philippines,1980,10.906031
Philippines,1981,15.240621
Philippines,1982,15.348577
Philippines,1983,17.136103
Philippines,1984,22.343143
Philippines,1985,25.026745
Philippines,1986,24.820219
Philippines,1987,20.008642
Philippines,1988,20.495018
Philippines,1989,19.718033
Philippines,1990,18.762526
Philippines,1991,17.444744
Philippines,1992,15.152764
Philippines,1993,14.536428
Philippines,1994,15.869477
Philippines,1995,14.080224
Philippines,1996,14.3869095
Philippines,1997,13.017645
Philippines,1998,13.896394
Philippines,1999,17.887016
Philippines,2000,18.728762
Philippines,2001,17.257412
Philippines,2002,16.848028
Philippines,2003,16.611923
Philippines,2004,17.23799
Philippines,2005,16.653309
Philippines,2006,19.318235
Philippines,2007,17.341223
Philippines,2008,18.352348
Philippines,2009,17.917276
Philippines,2010,15.666685
Philippines,2011,16.874098
Philippines,2012,17.17684
Philippines,2013,15.492659
Philippines,2014,14.803544
Philippines,2015,14.374724
Philippines,2016,13.798237
Philippines,2017,13.161093
Philippines,2018,12.8305855
Philippines,2019,11.973704
Philippines,2020,12.826756
Philippines,2021,12.947764
Philippines,2022,13.031899
Philippines,2023,12.921859
Philippines,2024,12.818433
Poland,1965,0.33125004
Poland,1966,0.32965732
Poland,1967,0.34341556
Poland,1968,0.33537972
Poland,1969,0.2684538
Poland,1970,0.5167902
Poland,1971,0.45874587
Poland,1972,0.4423005
Poland,1973,0.43308103
Poland,1974,0.5861749
Poland,1975,0.5071858
Poland,1976,0.40003583
Poland,1977,0.4674639
Poland,1978,0.44336998
Poland,1979,0.40404746
Poland,1980,0.48823142
Poland,1981,0.50269854
Poland,1982,0.3734609
Poland,1983,0.4194213
Poland,1984,0.34801143
Poland,1985,0.43551874
Poland,1986,0.36172011
Poland,1987,0.33521387
Poland,1988,0.34549868
Poland,1989,0.32611132
Poland,1990,0.33948275
Poland,1991,0.35625452
Poland,1992,0.40039834
Poland,1993,0.38211796
Poland,1994,0.45926863
Poland,1995,0.49205333
Poland,1996,0.49669468
Poland,1997,0.5190956
Poland,1998,0.6443823
Poland,1999,0.60983217
Poland,2000,0.6444117
Poland,2001,0.7770989
Poland,2002,0.7752067
Poland,2003,0.642295
Poland,2004,0.84945333
Poland,2005,1.0881159
Poland,2006,1.203001
Poland,2007,1.5145324
Poland,2008,2.1538193
Poland,2009,2.9232028
Poland,2010,3.3793359
Poland,2011,3.9592514
Poland,2012,5.129951
Poland,2013,5.0515428
Poland,2014,5.9222417
Poland,2015,6.386764
Poland,2016,5.877876
Poland,2017,5.923536
Poland,2018,5.620995
Poland,2019,6.7103744
Poland,2020,7.6632853
Poland,2021,7.5987234
Poland,2022,9.369889
Poland,2023,11.751781
Poland,2024,13.04527
Portugal,1965,23.804121
Portugal,1966,28.50977
Portugal,1967,27.599144
Portugal,1968,25.873438
Portugal,1969,29.12019
Portugal,1970,22.027586
Portugal,1971,21.051786
Portugal,1972,22.078833
Portugal,1973,20.889212
Portugal,1974,21.231108
Portugal,1975,17.717
Portugal,1976,13.495464
Portugal,1977,24.302368
Portugal,1978,24.987286
Portugal,1979,24.470118
Portugal,1980,18.268084
Portugal,1981,11.87935
Portugal,1982,14.991741
Portugal,1983,16.798496
Portugal,1984,19.396732
Portugal,1985,21.129143
Portugal,1986,16.1803
Portugal,1987,16.933113
Portugal,1988,20.14546
Portugal,1989,9.380951
Portugal,1990,13.7358465
Portugal,1991,13.24756
Portugal,1992,7.33916
Portugal,1993,12.160641
Portugal,1994,14.333634
Portugal,1995,10.868327
Portugal,1996,17.709558
Portugal,1997,15.71398
Portugal,1998,14.322419
Portugal,1999,8.619417
Portugal,2000,12.409293
Portugal,2001,14.857823
Portugal,2002,9.232656
Portugal,2003,16.157108
Portugal,2004,11.474528
Portugal,2005,7.7011347
Portugal,2006,14.807742
Portugal,2007,15.435332
Portugal,2008,14.553419
Portugal,2009,18.13303
Portugal,2010,26.401539
Portugal,2011,23.6596
Portugal,2012,20.965197
Portugal,2013,28.202065
Portugal,2014,29.760853
Portugal,2015,23.684952
Portugal,2016,28.267733
Portugal,2017,20.605705
Portugal,2018,26.20047
Portugal,2019,25.366495
Portugal,2020,30.634943
Portugal,2021,32.196686
Portugal,2022,28.753206
Portugal,2023,34.669537
Portugal,2024,39.74076
Qatar,1965,0
Qatar,1966,0
Qatar,1967,0
Qatar,1968,0
Qatar,1969,0
Qatar,1970,0
Qatar,1971,0
Qatar,1972,0
Qatar,1973,0
Qatar,1974,0
Qatar,1975,0
Qatar,1976,0
Qatar,1977,0
Qatar,1978,0
Qatar,1979,0
Qatar,1980,0
Qatar,1981,0
Qatar,1982,0
Qatar,1983,0
Qatar,1984,0
Qatar,1985,0
Qatar,1986,0
Qatar,1987,0
Qatar,1988,0
Qatar,1989,0
Qatar,1990,0
Qatar,1991,0
Qatar,1992,0
Qatar,1993,0
Qatar,1994,0
Qatar,1995,0
Qatar,1996,0
Qatar,1997,0
Qatar,1998,0
Qatar,1999,0
Qatar,2000,0
Qatar,2001,0
Qatar,2002,0
Qatar,2003,0
Qatar,2004,0
Qatar,2005,0
Qatar,2006,0
Qatar,2007,0
Qatar,2008,0
Qatar,2009,0
Qatar,2010,0
Qatar,2011,0.008304597
Qatar,2012,0.007277364
Qatar,2013,0.051391833
Qatar,2014,0.06472293
Qatar,2015,0.0653996
Qatar,2016,0.069000214
Qatar,2017,0.07514493
Qatar,2018,0.076951675
Qatar,2019,0.0663235
Qatar,2020,0.085831
Qatar,2021,0.0809046
Qatar,2022,0.19232824
Qatar,2023,0.8158959
Qatar,2024,0.81071275
Romania,1965,1.002247
Romania,1966,0.9677384
Romania,1967,1.2369181
Romania,1968,1.230193
Romania,1969,1.5190213
Romania,1970,1.7850591
Romania,1971,2.7276547
Romania,1972,4.2321405
Romania,1973,3.997147
Romania,1974,4.4593754
Romania,1975,4.5156784
Romania,1976,3.6269639
Romania,1977,3.9434426
Romania,1978,4.159309
Romania,1979,4.3577623
Romania,1980,4.811355
Romania,1981,4.8380055
Romania,1982,4.540827
Romania,1983,3.8705091
Romania,1984,4.4003477
Romania,1985,4.955461
Romania,1986,4.1238704
Romania,1987,4.123397
Romania,1988,5.3409395
Romania,1989,4.934177
Romania,1990,4.3241405
Romania,1991,6.516609
Romania,1992,5.9255586
Romania,1993,6.655574
Romania,1994,7.2115345
Romania,1995,8.403138
Romania,1996,7.9789
Romania,1997,9.362155
Romania,1998,11.044238
Romania,1999,12.166586
Romania,2000,9.83569
Romania,2001,9.764506
Romania,2002,10.0368595
Romania,2003,8.238626
Romania,2004,9.8141985
Romania,2005,11.901315
Romania,2006,10.577703
Romania,2007,9.612095
Romania,2008,10.316839
Romania,2009,10.620992
Romania,2010,13.830446
Romania,2011,10.997363
Romania,2012,10.404408
Romania,2013,14.507258
Romania,2014,17.51321
Romania,2015,18.196003
Romania,2016,18.86743
Romania,2017,16.748291
Romania,2018,17.773447
Romania,2019,17.297361
Romania,2020,18.117058
Romania,2021,18.153149
Romania,2022,17.783123
Romania,2023,20.908308
Romania,2024,19.111818
Russia,1985,4.6602535
Russia,1986,4.7114053
Russia,1987,4.5119333
Russia,1988,4.3905573
Russia,1989,4.341722
Russia,1990,4.6185546
Russia,1991,4.717847
Russia,1992,5.0335536
Russia,1993,5.4536147
Russia,1994,6.034691
Russia,1995,6.390263
Russia,1996,5.811246
Russia,1997,6.271143
Russia,1998,6.325267
Russia,1999,6.325683
Russia,2000,6.3539915
Russia,2001,6.5946016
Russia,2002,6.127024
Russia,2003,5.7380548
Russia,2004,6.3872137
Russia,2005,6.234997
Russia,2006,5.961686
Russia,2007,6.025334
Russia,2008,5.539061
Russia,2009,6.130064
Russia,2010,5.597348
Russia,2011,5.2735047
Russia,2012,5.2256975
Russia,2013,5.8161182
Russia,2014,5.531415
Russia,2015,5.4226403
Russia,2016,5.807339
Russia,2017,5.7689853
Russia,2018,5.7089195
Russia,2019,5.85523
Russia,2020,6.678781
Russia,2021,6.586404
Russia,2022,5.920469
Russia,2023,5.913319
Russia,2024,5.999395
Saudi Arabia,1965,0
Saudi Arabia,1966,0
Saudi Arabia,1967,0
Saudi Arabia,1968,0
Saudi Arabia,1969,0
Saudi Arabia,1970,0
Saudi Arabia,1971,0
Saudi Arabia,1972,0
Saudi Arabia,1973,0
Saudi Arabia,1974,0
Saudi Arabia,1975,0
Saudi Arabia,1976,0
Saudi Arabia,1977,0
Saudi Arabia,1978,0
Saudi Arabia,1979,0
Saudi Arabia,1980,0
Saudi Arabia,1981,0
Saudi Arabia,1982,0
Saudi Arabia,1983,0
Saudi Arabia,1984,0
Saudi Arabia,1985,0
Saudi Arabia,1986,0
Saudi Arabia,1987,0
Saudi Arabia,1988,0
Saudi Arabia,1989,0
Saudi Arabia,1990,0
Saudi Arabia,1991,0
Saudi Arabia,1992,0
Saudi Arabia,1993,0
Saudi Arabia,1994,0
Saudi Arabia,1995,0
Saudi Arabia,1996,0
Saudi Arabia,1997,0
Saudi Arabia,1998,0
Saudi Arabia,1999,0
Saudi Arabia,2000,0
Saudi Arabia,2001,0
Saudi Arabia,2002,0
Saudi Arabia,2003,0
Saudi Arabia,2004,0
Saudi Arabia,2005,0
Saudi Arabia,2006,0
Saudi Arabia,2007,0
Saudi Arabia,2008,7.54939E-05
Saudi Arabia,2009,7.24864E-05
Saudi Arabia,2010,0.000434434
Saudi Arabia,2011,0.000546239
Saudi Arabia,2012,0.002434404
Saudi Arabia,2013,0.003977416
Saudi Arabia,2014,0.003982166
Saudi Arabia,2015,0.003800096
Saudi Arabia,2016,0.003625309
Saudi Arabia,2017,0.005488546
Saudi Arabia,2018,0.013177553
Saudi Arabia,2019,0.017720161
Saudi Arabia,2020,0.078363046
Saudi Arabia,2021,0.08259208
Saudi Arabia,2022,0.1567925
Saudi Arabia,2023,0.35929954
Saudi Arabia,2024,0.7283918
Singapore,1965,0
Singapore,1966,0
Singapore,1967,0
Singapore,1968,0
Singapore,1969,0
Singapore,1970,0
Singapore,1971,0
Singapore,1972,0
Singapore,1973,0
Singapore,1974,0
Singapore,1975,0
Singapore,1976,0
Singapore,1977,0
Singapore,1978,0
Singapore,1979,0
Singapore,1980,0
Singapore,1981,0
Singapore,1982,0
Singapore,1983,0
Singapore,1984,0
Singapore,1985,0
Singapore,1986,0.16122879
Singapore,1987,0.15333572
Singapore,1988,0.1325316
Singapore,1989,0.11623107
Singapore,1990,0.09726366
Singapore,1991,0.2751093
Singapore,1992,0.2564298
Singapore,1993,0.23471357
Singapore,1994,0.2052245
Singapore,1995,0.196857
Singapore,1996,0.19508325
Singapore,1997,0.18547828
Singapore,1998,0.18294819
Singapore,1999,0.18479532
Singapore,2000,0.17282811
Singapore,2001,0.29521835
Singapore,2002,0.30653244
Singapore,2003,0.34054095
Singapore,2004,0.29151094
Singapore,2005,0.27526557
Singapore,2006,0.24725
Singapore,2007,0.23787805
